"STATION","NAME","DATE","TMAX","TMIN"
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-07-11",84,71
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-07-12",91,68
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-07-13",87,72
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-07-14",73,62
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-07-15",82,61
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-07-16",83,63
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-07-17",84,66
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-07-18",85,69
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-07-19",85,69
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-07-20",84,68
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-07-21",84,63
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-07-22",86,66
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-07-23",88,72
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-07-24",88,71
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-07-25",86,68
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-07-26",83,68
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-07-27",73,68
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-07-28",89,68
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-07-29",85,73
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-07-30",78,69
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-07-31",84,68
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-08-01",84,66
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-08-02",88,70
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-08-03",88,76
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-08-04",77,66
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-08-05",70,65
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-08-06",84,66
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-08-07",82,67
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-08-08",89,71
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-08-09",83,69
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-08-10",86,68
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-08-11",79,64
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-08-12",79,68
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-08-13",75,66
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-08-14",79,65
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-08-15",86,68
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-08-16",72,63
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-08-17",82,63
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-08-18",84,64
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-08-19",71,63
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-08-20",86,65
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-08-21",87,73
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-08-22",84,70
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-08-23",87,69
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-08-24",80,64
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-08-25",77,58
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-08-26",79,59
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-08-27",91,66
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-08-28",90,71
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-08-29",90,74
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-08-30",89,76
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-08-31",80,73
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-09-01",90,72
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-09-02",83,64
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-09-03",75,59
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-09-04",75,62
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-09-05",78,64
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-09-06",81,61
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-09-07",84,65
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-09-08",86,66
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-09-09",85,70
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-09-10",80,67
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-09-11",67,60
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-09-12",67,62
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-09-13",77,58
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-09-14",72,54
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-09-15",78,56
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-09-16",76,61
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-09-17",72,58
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-09-18",66,62
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-09-19",65,62
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-09-20",67,57
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-09-21",72,61
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-09-22",72,56
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-09-23",74,55
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-09-24",74,58
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-09-25",70,59
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-09-26",75,58
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-09-27",77,55
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-09-28",71,61
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-09-29",66,62
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-09-30",80,60
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-10-01",63,50
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-10-02",67,46
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-10-03",70,54
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-10-04",65,48
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-10-05",69,50
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-10-06",72,54
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-10-07",68,52
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-10-08",72,47
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-10-09",73,50
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-10-10",76,54
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-10-11",81,58
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-10-12",70,53
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-10-13",74,49
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-10-14",78,60
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-10-15",82,65
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-10-16",76,62
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-10-17",72,57
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-10-18",70,52
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-10-19",68,51
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-10-20",68,44
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-10-21",54,39
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-10-22",58,40
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-10-23",57,47
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-10-24",57,38
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-10-25",48,40
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-10-26",62,39
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-10-27",57,49
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-10-28",58,48
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-10-29",62,47
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-10-30",56,49
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-10-31",55,49
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-11-01",65,54
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-11-02",62,49
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-11-03",56,44
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-11-04",58,44
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-11-05",54,42
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-11-06",47,36
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-11-07",43,32
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-11-08",47,30
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-11-09",54,40
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-11-10",57,42
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-11-11",48,36
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-11-12",54,37
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-11-13",56,40
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-11-14",64,44
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-11-15",65,52
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-11-16",69,54
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-11-17",64,48
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-11-18",60,44
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-11-19",59,44
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-11-20",59,40
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-11-21",60,41
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-11-22",63,47
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-11-23",55,40
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-11-24",50,36
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-11-25",54,40
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-11-26",58,41
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-11-27",64,46
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-11-28",60,49
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-11-29",63,45
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-11-30",44,32
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-12-01",34,25
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-12-02",43,25
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-12-03",48,33
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-12-04",53,34
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-12-05",62,46
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-12-06",64,45
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-12-07",55,37
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-12-08",39,21
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-12-09",30,16
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-12-10",40,26
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-12-11",34,19
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-12-12",21,9
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-12-13",20,8
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-12-14",29,17
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-12-15",40,22
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-12-16",40,30
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-12-17",33,23
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-12-18",35,24
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-12-19",34,24
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-12-20",34,21
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-12-21",49,25
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-12-22",25,16
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-12-23",22,9
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-12-24",32,9
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-12-25",39,28
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-12-26",42,31
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-12-27",40,14
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-12-28",26,11
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-12-29",35,26
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-12-30",40,31
"USW00094728","NY CITY CENTRAL PARK, NY US","1960-12-31",44,29
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-01-01",43,35
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-01-02",36,29
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-01-03",35,31
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-01-04",32,22
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-01-05",34,20
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-01-06",45,32
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-01-07",55,41
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-01-08",45,27
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-01-09",29,19
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-01-10",34,19
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-01-11",44,29
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-01-12",43,33
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-01-13",47,30
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-01-14",50,42
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-01-15",50,31
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-01-16",35,28
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-01-17",45,31
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-01-18",41,26
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-01-19",26,15
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-01-20",19,10
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-01-21",21,7
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-01-22",21,11
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-01-23",22,11
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-01-24",25,14
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-01-25",19,5
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-01-26",21,11
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-01-27",20,13
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-01-28",21,11
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-01-29",28,16
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-01-30",25,15
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-01-31",29,15
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-02-01",24,3
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-02-02",20,-2
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-02-03",28,7
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-02-04",34,28
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-02-05",40,21
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-02-06",41,26
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-02-07",41,23
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-02-08",36,25
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-02-09",49,31
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-02-10",42,34
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-02-11",34,25
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-02-12",32,25
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-02-13",36,27
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-02-14",49,36
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-02-15",44,36
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-02-16",39,30
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-02-17",42,30
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-02-18",48,40
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-02-19",63,41
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-02-20",43,33
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-02-21",41,33
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-02-22",52,37
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-02-23",48,42
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-02-24",65,46
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-02-25",57,45
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-02-26",54,36
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-02-27",62,39
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-02-28",54,36
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-03-01",40,33
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-03-02",48,34
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-03-03",64,41
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-03-04",55,44
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-03-05",70,39
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-03-06",44,37
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-03-07",61,38
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-03-08",41,32
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-03-09",41,31
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-03-10",34,22
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-03-11",41,19
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-03-12",54,34
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-03-13",39,34
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-03-14",42,36
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-03-15",55,39
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-03-16",45,23
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-03-17",34,18
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-03-18",43,18
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-03-19",37,33
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-03-20",47,34
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-03-21",44,31
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-03-22",48,33
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-03-23",41,36
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-03-24",49,37
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-03-25",49,38
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-03-26",59,37
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-03-27",65,46
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-03-28",73,47
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-03-29",60,45
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-03-30",46,35
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-03-31",48,33
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-04-01",44,34
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-04-02",46,36
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-04-03",47,34
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-04-04",52,36
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-04-05",56,39
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-04-06",53,44
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-04-07",54,40
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-04-08",51,37
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-04-09",52,35
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-04-10",46,39
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-04-11",52,43
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-04-12",55,41
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-04-13",41,36
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-04-14",54,40
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-04-15",59,43
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-04-16",49,42
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-04-17",55,42
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-04-18",44,38
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-04-19",43,38
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-04-20",61,38
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-04-21",67,44
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-04-22",72,53
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-04-23",72,53
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-04-24",64,52
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-04-25",82,49
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-04-26",76,50
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-04-27",63,47
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-04-28",60,48
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-04-29",56,42
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-04-30",60,41
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-05-01",56,46
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-05-02",61,46
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-05-03",60,46
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-05-04",64,45
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-05-05",70,47
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-05-06",68,49
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-05-07",64,47
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-05-08",67,51
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-05-09",71,52
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-05-10",71,62
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-05-11",63,51
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-05-12",62,51
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-05-13",70,55
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-05-14",83,59
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-05-15",78,61
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-05-16",70,60
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-05-17",72,49
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-05-18",70,51
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-05-19",59,47
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-05-20",70,50
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-05-21",74,53
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-05-22",66,53
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-05-23",68,51
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-05-24",76,52
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-05-25",85,60
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-05-26",78,47
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-05-27",47,41
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-05-28",77,43
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-05-29",71,54
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-05-30",68,46
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-05-31",79,47
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-06-01",79,63
"USW00094728","NY CITY CENTRAL PARK, NY US","1961-06-02",90,72
